Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Canada,14.73986522,14.82726127,14.90798806,14.75244885,15.03101657,15.31408972,15.48003146,15.56469475,16.45731997,15.82430048,15.96533096,16.25161252,16.71097996,17.44135985,18.29948321,18.5075452,18.70731529,20.23211289,21.22914211,20.93491481,20.17409854,20.82892585,21.55921058,21.9542668
Cayman Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.82428e-06,3.07093e-05,5.11821e-05,6.14185e-05,6.82428e-05,7.50671e-05,7.70593e-05,7.84793e-05
Central African Republic,0.000283208,0.000279796,0.000279796,0.000283208,0.000423106,0.000453815,0.000474288,0.000464051,0.000464051,0.000460639,0.000457568,0.000499196,0.000509774,0.000468828,0.000574605,0.000574605,0.000578017,0.000513186,0.000511821,0.000511821,0.000511821,0.000511821,0.000481112,0.000481112
Chad,0.0,0.0,0.0,0.0744744,0.3952728,0.387192,0.3558672,0.3279744,0.29042208,0.27210768,0.2790528,0.26184288,0.238709488,0.227846214,0.275675535,0.280229698,0.260472584,0.291463234,0.299664275,0.291655975,0.280475987,0.240468519,0.249673768,0.282577288
Chile,0.141912014,0.165690589,0.192569293,0.177783816,0.174224815,0.201662198,0.213348651,0.192879097,0.200707613,0.224095225,0.198959949,0.210675515,0.19638674,0.233273905,0.238460935,0.253187383,0.251693948,0.253325043,0.263292107,0.260191786,0.24132229,0.238583209,0.263337842,0.290799082
China,39.78413943,42.07882339,44.18063849,50.75970343,57.9819786,64.17206423,69.29192754,74.33176575,78.52919093,83.75500723,92.7130224,100.6771581,105.6654931,107.4041601,107.8770295,106.9432807,100.047451,101.4259476,108.1952807,114.9226468,117.2018875,122.7944592,124.1632624,126.5666466
Colombia,2.784406649,2.737736643,2.700157662,2.775694255,2.863932796,2.977430775,3.164430833,3.197088139,3.565080211,3.795464924,4.198455161,4.779580504,4.980887859,5.055159458,5.10295054,5.080662919,4.946857401,4.908569446,4.79337426,4.854419606,3.727158081,3.863978742,3.866379909,3.638208365
Comoros,6.82428e-06,6.82428e-06,1.02364e-05,1.36486e-05,1.70607e-05,1.70607e-05,1.70607e-05,1.70607e-05,1.70607e-05,1.70607e-05,1.70607e-05,1.70607e-05,1.02364e-05,6.82428e-06,6.82428e-06,6.82428e-06,6.82428e-06,1.36486e-06,1.36486e-06,1.36486e-06,0.0,0.0,0.0,0.0
Congo-Brazzaville,0.557271251,0.51714382,0.49863114,0.454008787,0.473135973,0.522233321,0.591428922,0.482712226,0.519570688,0.596931883,0.762783743,0.665404399,0.613239806,0.583433053,0.563535872,0.5734071,0.48557838,0.565124528,0.765074662,0.730135615,0.627119853,0.587964113,0.60639526,0.580039204
Congo-Kinshasa,0.069753042,0.073824101,0.069993164,0.074451935,0.082003876,0.07861816,0.076902302,0.077915708,0.068219356,0.073555889,0.071474932,0.069648701,0.070086317,0.072196802,0.074235652,0.074575841,0.075356471,0.074357981,0.091660839,0.093906944,0.09227462,0.095848854,0.097524664,0.095154125
Cook Islands,3.41e-07,3.41e-07,3.41e-07,3.41e-07,3.41e-07,3.41e-07,3.41e-07,3.41e-07,3.41e-07,3.41e-07,3.41e-07,3.41e-07,3.41e-07,2.72971e-06,4.777e-06,1.19425e-05,1.60371e-05,2.3885e-05,5.45943e-05,5.11821e-05,4.43578e-05,5.42531e-05,5.42531e-05,5.42531e-05
Costa Rica,0.023294096,0.023258709,0.026321026,0.025978599,0.028823565,0.030239958,0.0308441,0.032467035,0.033425529,0.030766737,0.031185614,0.031237529,0.034410834,0.033492684,0.0339677,0.03931343,0.03955652,0.039471431,0.039586194,0.039672295,0.040974857,0.044475082,0.042803153,0.040275412
Cote d'Ivoire,0.070987753,0.068916027,0.087368317,0.09877766,0.10691275,0.138041856,0.185561677,0.163589893,0.191882576,0.188960594,0.159034939,0.149487196,0.151466823,0.158007879,0.157513182,0.142192545,0.17593772,0.171458498,0.165712087,0.177664071,0.174206254,0.168870909,0.171954744,0.163026747
Croatia,0.138211769,0.142015467,0.124772017,0.130038198,0.127256546,0.117364074,0.11660659,0.127391358,0.128086609,0.135347738,0.139036568,0.118482811,0.111879533,0.117718574,0.115858606,0.104756341,0.103434037,0.093754634,0.109072093,0.096822755,0.088443596,0.090357186,0.084517063,0.092483893
Cuba,0.153200052,0.150131582,0.178267926,0.174392997,0.156567274,0.139279786,0.138804174,0.145053187,0.169238637,0.165721038,0.172804239,0.171267362,0.17055394,0.170220618,0.174267061,0.168263265,0.158792692,0.146035116,0.139566126,0.128066534,0.122768519,0.114628053,0.108419611,0.105086473
Cyprus,0.0,0.0,0.0,0.0,0.0,3.41214e-06,3.41214e-06,1.67087e-05,0.000383471,0.00055094,0.0007092,0.001173247,0.001319387,0.00149139,0.001382423,0.001690991,0.001768458,0.001836498,0.001952845,0.002074628,0.002360574,0.002935571,0.003333641,0.004088037
Czechia,1.243576393,1.270981454,1.274363772,1.359551072,1.371353187,1.320943857,1.349112016,1.346660766,1.314490032,1.268649774,1.26422178,1.319739435,1.31226848,1.212666153,1.12162391,1.082198046,1.009139667,1.030312471,1.010117987,0.970109183,0.831867839,0.841329166,0.892154633,0.80673825
Denmark,1.116100629,1.092998448,1.147163738,1.14604456,1.296589783,1.283131496,1.195896865,1.087711982,1.05976578,0.936748696,0.914121699,0.80509411,0.73330459,0.640000356,0.619342458,0.602958267,0.568426914,0.592710379,0.520015975,0.464098257,0.338643092,0.350001918,0.354728872,0.344454098
Djibouti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.70607e-06,1.70607e-06,1.70607e-06,1.70607e-06,1.70607e-06,1.70607e-06,3.41214e-06,3.41214e-06,3.41214e-06,0.000239532,0.000239655,0.00023885
