Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Maldives,0.149,0.1625,0.1863,0.219,0.241,0.268,0.309,0.352,0.407,0.3944,0.3559,0.3789,0.4082,0.4249,0.5429,0.6205,0.673,0.727,0.783,0.8132,0.8253,0.8388,0.847263898,0.847263304
Mali,1.062,1.076,1.111,1.119,1.265,1.489,1.576,1.588,1.813,1.5674,2.3626,2.1491,2.3115,2.1974,2.5147,2.5078,3.021,3.4487,3.6122,3.8107,3.933,3.94,4.342,4.363
Malta,1.917,1.943,2.052,2.236,2.216,2.24,2.261,2.296,2.312,2.169,2.115,2.179,2.297,2.252,2.245,1.3056,0.8575,1.6098,1.9615,2.0607,2.1423,2.2141,2.2939821,2.3451055
Mauritania,0.419,0.4788,0.5303,0.5022,0.5485,0.5279,0.6203,0.6408,0.7189,0.7676,0.8433,0.8742,0.9603,0.982,1.0306,1.1613,1.1678,1.3611,1.4653,1.563,1.633,1.584,1.641712611,1.641712611
Mauritius,1.777,1.91,1.949,2.081,2.1644,2.2704,2.3493,2.4644,2.5564,2.576,2.689,2.737,2.797,2.882,2.9363,2.9952,3.0417,3.1191,3.1304,3.2372,2.8827,2.993,3.111,3.264
Mexico,204.933,213.267,217.484,235.491,236.871,249.954,256.98,264.461,269.071,267.549,275.2557,302.1879,306.9841,297.3064,301.5827,310.6399,319.824,322.4754,345.5605,331.323,317.0158,375.3075841,348.1129063,374.618613
Moldova,5.456,5.854,5.642,5.766,5.799,5.972,6.08,5.883,6.018,6.194,6.111,5.782,5.799,4.508,5.378,6.049,5.852,4.962,5.3882,5.696,6.181,6.657,5.328,5.054
Mongolia,2.912,2.979,3.09,3.1111,3.2784,3.4084,3.5354,3.7084,4.001,4.039,4.313,4.536,4.815,5.0194,5.3753,5.5134,5.667,6.0267,6.5596,6.9361,6.6333,7.4331,7.752,7.911
Montserrat,0.012,0.009,0.0094,0.0097,0.0106,0.0113,0.0114,0.0115,0.0118,0.0119,0.0121,0.0115,0.0119,0.0123,0.0126,0.0128,0.0135,0.0134,0.0141,0.0138,0.0136,0.0164,0.016338366,0.016338366
Morocco,13.708,15.606,15.1031,16.3431,17.4711,19.2081,19.7531,19.5701,20.2291,20.8141,22.7976,24.3161,26.437,26.876,27.9644,29.8914,30.743,31.7998,34.4569,40.2515,38.6399,41.154,41.265,42.311
Mozambique,9.568,11.767,12.585,10.798,11.597,13.152,14.59,15.915,14.976,16.794,16.666,16.587,14.9681,14.8694,16.4,18.385,18.861,17.641,17.1393,18.9818,19.0261,18.8629,19.55887512,19.559
Namibia,1.431,1.213,1.432,1.434,1.384,1.686,1.622,1.58,1.578,1.497,1.313,1.445,1.671,1.35,1.528,1.576,1.479,1.7723,1.4162,1.3856,2.0,1.507,1.32,1.89
Nauru,0.033,0.03,0.03,0.031,0.0319,0.0283,0.0163,0.02,0.0194,0.0212,0.0225,0.023,0.0236,0.0242,0.025,0.0311,0.0314,0.0345,0.036,0.0371,0.0387,0.0404,0.041401433,0.041814433
Nepal,1.643,1.849,2.103,2.268,2.394,2.511,2.724,2.766,2.787,3.089,3.1821,3.4681,3.5302,3.4975,3.7955,3.4591,4.1774,4.5717,4.8411,6.1521,6.1831,9.627,10.698033,10.698033
Netherlands,89.187,93.221,95.558,96.403,100.818,99.434,98.486,104.78,107.167,113.33,118.898,113.5867,102.9138,101.3534,102.9957,108.5631,113.6203,115.5227,113.5393,119.8138,122.1077,120.8209,120.8400419,118.7364081
Netherlands Antilles,1.129,1.166,1.161,1.252,1.281,1.319,1.289,1.327,1.305,1.363,1.3912,1.4142,1.3667,1.3629,1.3496,1.3846,1.3675,1.3246,0.9109,0.917,0.868,0.8915,0.91,0.91
New Caledonia,1.641,1.725,1.746,1.755,1.674,1.882,1.871,1.925,1.867,1.9453,2.1249,2.2497,2.2848,2.505,3.0111,2.9036,3.1294,3.2283,3.4862,3.3342,3.2329,2.9053,3.08679411,3.08679411
New Zealand,38.9126,39.2788,40.2239,40.3733,42.2487,42.4842,43.0308,43.3948,43.4003,42.9639,44.3175,43.852,43.7394,42.7124,42.9202,43.5685,43.1558,43.6563,43.7301,43.7456,43.3446,43.5361,43.7852656,43.8516124
Nicaragua,2.2861,2.4712,2.5533,2.7043,2.8193,2.8613,3.1313,3.2053,3.3568,3.4503,3.6543,3.8243,4.031,4.1647,4.4544,4.5812,4.5912,4.5259,4.6552,4.5706,3.7872,4.2073,4.321019245,4.368
Niger,0.206,0.18,0.191,0.194,0.205,0.229,0.218,0.224,0.228,0.257,0.293,0.342,0.399,0.443,0.449,0.538,0.701,0.5668,0.5357,0.67,0.673,0.722376,0.784,0.804
Nigeria,14.74,15.475,21.558,20.197,24.288,23.552,23.123,22.991,21.123,19.79,26.136,27.049,28.743,28.925,32.276,33.167,36.533,32.2393,36.699,36.464,37.9945,39.205,38.008,42.509
Niue,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.0029,0.0031,0.0032,0.0033,0.0033,0.0032,0.0033,0.0033,0.0033,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034
North Korea,19.298,20.094,19.67,20.881,21.848,22.7815,22.3096,21.3906,23.0611,23.3763,23.5674,20.8704,21.3684,21.9694,21.4844,18.9294,23.8134,23.4258,24.8356,23.8848,24.1023,25.6324,26.5494,26.5494
North Macedonia,6.798,6.355,6.082,6.723,6.65,6.927,6.99,6.488,6.303,6.815,7.236,6.7446,6.2521,6.0781,5.362,5.6275,5.6018,5.577,5.5904,5.7861,5.2514,5.3960992,5.7922602,6.738241
Norway,140.827,119.729,128.589,105.281,108.694,135.425,119.762,134.157,139.256,129.33,122.453,125.183,145.547,132.429,140.032,141.958,147.299,147.374,144.9442,131.8313,153.833722,157.3524999,144.0997107,152.1057181
Oman,9.111,9.737,10.331,10.714,11.499,12.648,13.287,14.167,16.049,18.445,19.819,21.874,25.017,26.2407,29.1287,32.7618,34.2318,36.142,37.763,38.894,38.635,41.818,44.12453,45.005
Pakistan,66.499,72.12,75.764,82.08,85.964,94.551,99.533,96.146,93.017,96.111,94.534,94.819,98.083,104.8763,107.924,112.799,122.904,130.36,129.018,133.292,143.087,158.583,169.4952627,170.687
Palestinian Territories,0.032,0.0355,0.1493,0.3424,0.3955,0.5005,0.3453,0.4171,0.4266,0.5006,0.4733,0.5693,0.4621,0.5361,0.3396,0.5145,0.5375,0.5465,0.4207,0.8146,0.8401,0.9156,1.0183,1.0183
Panama,4.887,5.124,5.293,5.576,5.761,5.827,5.989,6.456,6.425,6.915,7.383,7.822,8.607,8.963,9.292,10.295,10.886,11.042,11.2036,11.6485,10.9325,12.1065,12.243,12.872
Papua New Guinea,2.177,2.677,2.875,3.219,3.509,3.6275,3.4125,3.3525,3.4035,3.3655,3.5025,3.6355,3.7325,4.0065,4.2735,4.5283,4.7638,4.3467,4.3494,4.278,4.109,4.532,4.587628721,4.726897948
Paraguay,53.493,45.318,48.213,51.772,51.9315,51.1667,53.7738,53.7146,55.4556,54.9397,54.0658,57.6249,60.2351,60.5092,55.4209,55.8904,63.9413,59.8265,59.3456,49.589,46.6289,40.849,44.11099,44.24499
Peru,19.9155,20.7781,21.9831,22.9241,24.2551,25.4991,27.3581,29.9311,32.4301,32.9291,35.8901,39.2231,39.969,43.506,45.726,48.251,51.629,52.716,54.626,56.864,53.0054,57.0014,59.89,59.89
Philippines,45.29,47.05,48.467,52.94,55.957,56.567,56.783,59.611,60.821,61.921,67.735,69.154,72.903,75.236,77.229,82.394,90.788,94.36,99.7539,106.0289,101.7464,105.7306,111.517,111.517
Poland,142.374,142.992,141.854,149.33,151.596,154.403,160.005,158.185,154.327,150.781,156.726,162.7622,161.356,163.556,157.98,163.78,165.4915,169.3263,168.9053,162.3523,156.397612,178.1936199,178.03,164.4508538
Portugal,43.093,45.884,45.359,46.21,44.598,45.96,48.228,46.612,45.262,49.195,53.2759,51.5225,45.1304,49.9917,51.4647,50.7588,58.5427,56.9419,57.8527,51.0464,51.0902,48.7717,46.3150629,45.2129473
Puerto Rico,21.846,22.3155,23.1746,23.9208,24.1567,24.9597,24.9689,24.6809,23.2501,23.043,23.2442,22.2618,22.3096,21.4906,21.065,20.9101,20.6427,16.3707,17.684,19.1523,19.0774,19.3584,19.89440966,19.89340986
Qatar,9.134,9.951,10.94,12.012,13.233,14.396,17.08,19.462,21.616,24.158,28.144,30.731,34.798,34.7478,38.8005,41.6245,42.4384,45.6924,48.0564,49.9991,49.4014,51.7845,54.171364,55.142364
Romania,51.703,53.457,54.332,54.774,56.222,58.971,62.243,61.0425,64.064,56.728,59.595,60.999,57.791,57.5088,64.138,64.868,63.523,62.879,63.3777,58.135,54.6092,58.129,54.682389,57.5649821
Russia,861.824,870.831,875.004,897.687,914.853,932.4188,972.2827,993.0619,1019.8538,971.5786,1017.0743,1034.0101,1053.2644,1041.1386,1044.944,1046.937,1068.895,1071.8867,1082.8994,1096.7114,1078.8443,1147.5823,1135.570028,1123.74023
Rwanda,0.167,0.15,0.171,0.18,0.146,0.191,0.266,0.2522,0.2852,0.3122,0.2872,0.3492,0.3952,0.3694,0.4208,0.5254,0.6553,0.6384,0.8152,0.8595,0.8869,0.995,1.031507962,1.050680888
Saint Helena,0.007,0.0073,0.0075,0.0077,0.008,0.0081,0.0082,0.0085,0.008,0.0083,0.0082,0.0083,0.0088,0.0094,0.0089,0.0082,0.0084,0.0086,0.0078,0.009,0.0084,0.0084,0.0084625,0.0084625
Saint Kitts and Nevis,0.1484,0.1595,0.1773,0.1763,0.1788,0.1904,0.191,0.209,0.201,0.217,0.2108,0.222,0.218,0.219,0.219,0.2151,0.2249,0.226,0.23,0.2328,0.2214,0.2193,0.221976728,0.221976728
Saint Lucia,0.2767,0.2865,0.2857,0.299,0.3085,0.3236,0.3308,0.3457,0.3523,0.363,0.3809,0.3852,0.3812,0.3831,0.3796,0.3825,0.3927,0.4016,0.4052,0.4159,0.3796,0.3982,0.396215359,0.396215359
Saint Pierre and Miquelon,0.039,0.0395,0.0415,0.0418,0.0426,0.0417,0.0411,0.0428,0.0435,0.0441,0.0464,0.0461,0.0446,0.0475,0.0483,0.0487,0.0485,0.0487,0.0509,0.0521,0.0512,0.0507,0.050714396,0.050714396
Saint Vincent/Grenadines,0.0936,0.0993,0.1018,0.1085,0.1206,0.1322,0.1309,0.1409,0.1389,0.1391,0.1415,0.1348,0.1431,0.1419,0.1418,0.1465,0.153,0.1497,0.15,0.1538,0.151,0.143,0.149,0.151184298
Samoa,0.0715,0.0984,0.1104,0.1012,0.1093,0.1128,0.1166,0.1199,0.1181,0.1305,0.1244,0.1336,0.1114,0.1175,0.1302,0.1325,0.1475,0.1633,0.1544,0.1648,0.1831,0.1748,0.16913,0.15913
Sao Tome and Principe,0.0293,0.0256,0.0314,0.0336,0.0371,0.0412,0.043,0.045,0.0475,0.052,0.0574,0.0672,0.0765,0.0709,0.0777,0.1018,0.106,0.109,0.1083,0.1093,0.1093,0.1085,0.088,0.088
Saudi Arabia,126.191,133.673,141.736,153.0,159.875,176.124,181.434,190.535,204.2,217.082,240.071,250.082,289.334,303.064,337.118,360.281,368.987,379.443,389.1074,387.6665,394.3459,408.5594,419.151,421.7860824
Senegal,1.497,1.7958,2.086,2.338,2.394,2.667,2.643,2.793,2.963,3.048,3.237,3.302,3.618,3.802,4.179,4.446,4.766,4.7164,4.9404,5.8223,6.0704,6.66,7.498,8.044
Seychelles,0.1961,0.2,0.2265,0.2307,0.2337,0.2971,0.3225,0.3445,0.3422,0.3482,0.3759,0.4007,0.4148,0.435,0.4455,0.4628,0.4959,0.5133,0.519,0.5781,0.5881,0.5951,0.615333951,0.625260618
Sierra Leone,0.094,0.1385,0.1567,0.1436,0.1189,0.0828,0.0549,0.06,0.061,0.062,0.1445,0.1722,0.1766,0.164,0.1509,0.1699,0.2081,0.2261,0.2679,0.2042,0.1979,0.198,0.198241845,0.213241845
Singapore,31.665,33.089,34.664,35.332,36.811,38.213,39.442,41.133,41.718,41.823,46.386,46.016,46.938,47.97,49.382,50.419,51.676,52.3912,53.1505,54.4697,53.4017,56.3713,57.346928,56.841
Slovakia,29.887,30.86,31.178,29.9682,29.487,29.843,29.668,26.554,27.352,24.7402,25.421,26.434,26.738,26.696,25.414,25.164,25.501,26.097,25.309,26.8888,27.257,29.4668,26.3006626,28.8199703
Slovenia,13.349,14.19,14.333,13.535,14.963,14.812,14.82,14.7432,16.058,16.0747,15.8529,15.497,15.1418,15.3803,16.684,14.3862,15.7833,15.5889,15.7261,15.4938,16.4876,15.2063,12.921599,15.2333263
Solomon Islands,0.0632,0.0579,0.0581,0.0573,0.0574,0.0681,0.07,0.0804,0.0814,0.0806,0.0831,0.0817,0.0823,0.0882,0.0934,0.0951,0.1027,0.106,0.1079,0.1106,0.11,0.1099,0.110833674,0.111
Somalia,0.25,0.261,0.274,0.28,0.28,0.29,0.3,0.311,0.324,0.327,0.327,0.334,0.344,0.354,0.3541,0.3552,0.362,0.3672,0.3672,0.3672,0.3702,0.3755,0.414296125,0.4122
South Africa,207.192,207.923,218.241,230.231,241.171,241.724,249.778,260.5079,254.2737,244.6968,256.5199,258.0595,254.396,251.7597,249.534,244.561,248.122,249.997,250.896,246.421,234.652,237.792,229.615,219.608
South Korea,282.5196,302.908,322.737,336.424,359.589,378.138,394.034,419.061,436.389,444.031,488.94,511.77,522.904,529.474,536.001,538.932,548.7561,552.6878,576.6675,567.2326,573.7011,604.870882,596.5867979,595.047077
Spain,216.159,228.317,234.627,252.544,268.942,279.9856,290.9091,297.7175,306.9629,288.1029,292.431,286.228,287.815,275.616,269.349,271.539,264.902,267.397,266.274,265.1833,253.6472,262.7322,277.8480249,265.6835344
Sri Lanka,6.9376,6.7684,7.0786,8.0773,8.7139,8.8136,8.7128,9.8618,9.9615,9.9705,10.7438,11.5976,11.8606,11.9996,12.8347,13.1947,14.3657,14.9034,15.485,16.5611,16.5845,17.423,16.5278,17.22
Sudan,2.538,2.689,3.004,3.472,3.596,3.957,4.647,5.155,5.64,6.611,7.573,8.515,9.4995,10.35,11.4162,13.087,14.567,15.6916,16.3977,16.217,17.1943,17.7046,16.7734,16.74747667
Suriname,0.962,1.039,1.2326,1.3082,1.4323,1.6982,1.5748,1.4952,1.5106,1.5343,1.9532,1.5316,1.6735,1.7618,1.8347,1.8606,1.8174,1.8028,1.9005,2.0409,2.0571,2.0955,2.114059755,2.141559755
Sweden,141.565,157.189,142.614,131.448,148.7511,154.8137,140.6859,145.4778,146.5859,133.7629,146.0796,147.395,163.6122,150.0046,150.7536,159.9997,153.4293,161.699,160.174,165.7058,161.0357,166.6947,173.7176933,163.199071
Switzerland,61.244,66.116,60.503,60.307,58.993,53.2216,57.2069,61.4961,61.9999,61.6209,61.388,58.531,63.513,64.128,65.288,61.512,56.69,55.44,61.1366,65.3176,66.1420851,60.8867538,58.9468399,66.8466574
Syria,25.25,26.745,28.073,30.399,32.17,36.081,37.486,38.675,41.056,43.341,46.446,41.836,32.27,25.172,21.256,18.015,18.169,18.447,22.3329,22.3329,21.0327,21.71,20.095,20.095
Taiwan,180.1932,183.5849,194.1778,204.0622,214.3074,222.9136,230.8434,238.6675,234.3654,226.019,243.4542,248.6657,247.1424,248.7627,256.2944,254.4164,260.316,266.0784,271.3839,270.2072,276.0568,287.0462,283.6437412,278.5545226
Tajikistan,14.247,14.382,15.302,16.509,16.491,17.09,16.935,17.494,16.147,16.117,16.435,16.238,16.974,17.115,16.16,17.162,17.24,18.114,19.742,20.958,20.1008,20.72,21.49308046,21.601
Tanzania,2.5,2.826,2.895,2.705,2.605,3.666,3.504,4.238,4.443,4.798,5.325,5.167,5.669,5.988,6.263,6.538,6.819,7.078,7.32,7.7754,7.8387,8.654,9.631,10.991
Thailand,95.4457,100.8975,108.414,115.8967,123.7343,130.1933,136.2433,141.9017,145.8966,146.7124,157.5756,153.6473,168.8158,169.6882,174.2765,176.513,188.1386,181.9517,181.9103,191.8152018,179.728961,180.0546815,186.4569488,196.1719735
The Bahamas,1.7048,1.7695,1.8862,1.9951,1.9797,2.085,2.121,2.246,2.251,2.14,2.0105,2.0546,1.9009,1.887,1.924,2.0,1.968,1.9891,2.002,2.013,2.024,2.038,2.046,2.046
Togo,0.175,0.125,0.152,0.179,0.188,0.19,0.2255,0.195,0.1272,0.152,0.227,0.2242,0.323,0.3239,0.3529,0.4407,0.9457,0.8047,0.594,0.6088,0.6167,0.703,0.899893057,0.921893057
Tonga,0.0432,0.039,0.0402,0.0448,0.0473,0.048,0.049,0.051,0.053,0.0547,0.0519,0.0532,0.0534,0.0543,0.0561,0.0571,0.0603,0.0673,0.0685,0.0732,0.0748,0.074,0.073122701,0.073
Trinidad and Tobago,5.459,5.643,5.643,6.436,6.428,7.058,7.171,7.676,7.731,7.843,8.485,8.772,9.132,9.505,9.422,9.57,9.419,9.323,9.225,9.189,9.226,9.262,9.493572794,9.493
Tunisia,10.595,11.391,11.84,11.288,11.938,12.66,13.06,13.739,14.363,15.251,15.897,16.307,17.847,18.136,18.971,19.485,19.63,20.5885,20.9212,22.0141,21.3676,21.89,21.422,21.286
Turkiye,124.567,122.443,129.023,140.197,150.216,161.482,175.776,191.094,198.02,194.376,210.615,227.992,238.034,238.462,250.371,259.433,272.1751,294.8266,301.8558,300.1616,303.3885,324.6263405,313.6719109,310.2419656
Turkmenistan,9.85,10.61,10.7,10.8,11.92,12.82,13.65,14.88,15.043,15.983,16.663,17.22,17.75,18.87,20.4,22.534,22.534,23.8962,25.3642,22.5002,25.7622,28.4,32.6,33.7841875
Turks and Caicos Islands,0.0754,0.08,0.102,0.11,0.116,0.132,0.158,0.182,0.189,0.2,0.208,0.207,0.21,0.209,0.227,0.23,0.245,0.293,0.258,0.2607,0.256,0.2667,0.266798023,0.265
U.S. Virgin Islands,1.03,1.03,1.04,1.04,1.05,0.9684,0.9741,0.9802,0.9717,0.9208,0.9575,0.9513,0.8731,0.8211,0.7736,0.7793,0.7778,0.5966,0.619,0.6614,0.6488,0.6571,0.675127302,0.669
Uganda,1.5872,1.5842,1.7132,1.8032,1.94,1.957,1.5936,1.997,2.3211,2.416,2.733,2.667,2.899,3.069,3.238,3.556,3.777,3.7795,4.3012,4.5736,4.599,5.259,5.747,5.747
Ukraine,165.094,168.402,169.059,175.593,177.781,180.644,188.005,190.8869,187.218,168.644,183.644,189.594,193.455,188.864,178.22,158.709,161.212,152.242,155.782,148.6688,147.776,157.7124,111.225,102.569
United Arab Emirates,40.8419,44.1847,47.5269,50.2014,53.1853,61.5148,67.6268,79.66,81.4184,86.5082,94.7071,99.7079,106.9249,111.6511,118.3008,127.389,129.619,134.574,136.02,138.461,137.316,149.015,154.148,165.9992074
United Kingdom,369.316,377.074,379.3929,390.2187,386.431,388.3105,386.2961,386.2553,379.2682,365.6749,372.8244,357.9677,353.7986,348.0455,328.3748,329.5076,328.572,327.5759,323.8714,316.8966,305.3219,299.2772722,319.9354243,267.3640157
United States,3802.209346,3736.769756,3858.601722,3883.359741,3970.771484,4055.747166,4065.175361,4157.412727,4120.461255,3951.773821,4127.339832,4103.752721,4053.562091,4074.196419,4104.796801,4092.85304,4096.386172,4059.433178,4210.526978,4165.531327,4051.289226,4158.863592,4291.949811,4256.677025
Uruguay,7.588,9.25,9.605,8.579,5.9,7.683,5.568,9.378,8.77,8.667,10.739,10.344,10.599,11.661,12.992,13.7304,13.8767,14.3528,14.6107,16.0836,13.5688,15.9933,14.871,12.878
Uzbekistan,46.862,47.959,49.397,48.742,49.699,47.665,49.326,49.011,50.218,50.101,51.975,52.804,52.998,54.619,55.765,57.4142,58.7216,60.8263,63.1429,63.5614,66.5356,71.4396,75.07117587,76.2516
Vanuatu,0.0451,0.046,0.0469,0.0466,0.0475,0.0484,0.0494,0.0504,0.0556,0.0556,0.0608,0.0638,0.0645,0.0664,0.0662,0.0635,0.072,0.0727,0.0821,0.084,0.079,0.0779,0.079030116,0.080030116
Venezuela,85.271,90.119,91.852,91.944,98.552,105.384,110.422,114.214,119.297,119.58,113.767,117.963,128.3161,135.1317,115.2271,127.5083,116.933,103.8015,99.71,85.1383,80.5017,82.9235,82.3546,82.94215293
Vietnam,26.562,30.609,35.797,40.926,46.211,53.659,60.497,67.012,73.4,83.18,94.909,104.078,117.598,120.584,138.374,161.918,180.467,195.988,217.4468,236.9588,240.121,253.4163,277.12,293.5247108
Western Sahara,0.08,0.08,0.085,0.085,0.085,0.085,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yemen,3.413,3.643,3.769,4.096,4.365,4.768,5.387,6.027,6.546,6.75,7.757,6.206,7.076,8.506,7.656,5.762,4.798,4.0505,3.4869,3.2762,2.9391,2.924,3.032433,3.065470758
Zambia,7.721,7.943,8.153,8.309,8.508,8.936,9.682,9.643,9.534,9.893,10.448,11.4977,12.368,13.3001,14.5231,13.5151,11.7708,14.5543,16.2741,14.7913,15.2339,17.7129,19.475,19.448
Zimbabwe,6.995,7.906,8.587,8.799,9.719,9.374,7.974,7.609,7.625,7.291,8.6391,9.1768,9.1533,9.532,9.8615,9.5939,7.1726,7.555,9.4301,8.4678,6.7118,8.564,8.945,8.308433548
